rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10741,SYNTH-10741,0,32,0.001319,0.0,0.00048,7500.98,BUF 50%; NE 13%; IND 9%
223,SYNTH-14186,SYNTH-14186,0,32,0.001319,0.0,0.00024,4047.79,BUF 42%; NE 14%; IND 8%
224,SYNTH-06180,SYNTH-06180,0,32,0.001319,0.0,0.0004,4043.71,BUF 35%; NE 15%; IND 7%
225,SYNTH-21845,SYNTH-21845,0,32,0.001319,0.0,0.00032,4037.94,BUF 39%; NE 12%; IND 10%
226,SYNTH-03987,SYNTH-03987,0,32,0.001319,0.0,0.00024,4033.09,BUF 49%; NE 13%; IND 9%
227,SYNTH-16612,SYNTH-16612,0,32,0.001319,0.0,0.00056,4023.37,BUF 45%; NE 14%; IND 8%
228,SYNTH-01615,SYNTH-01615,0,32,0.001319,0.0,0.00064,4016.37,BUF 48%; NE 15%; IND 7%
229,SYNTH-02822,SYNTH-02822,0,32,0.001319,0.0,0.0004,4007.05,BUF 41%; NE 12%; IND 10%
230,SYNTH-04918,SYNTH-04918,0,32,0.001319,0.0,0.00024,4002.71,BUF 39%; NE 11%; IND 10%
231,SYNTH-15235,SYNTH-15235,0,32,0.001319,0.0,0.00032,3998.83,BUF 44%; NE 14%; IND 8%
232,SYNTH-15908,SYNTH-15908,0,32,0.001319,0.0,0.00032,3991.68,BUF 52%; NE 15%; IND 7%
233,SYNTH-00560,SYNTH-00560,0,32,0.001319,0.0,0.00024,3988.97,BUF 38%; NE 12%; IND 9%
234,SYNTH-17580,SYNTH-17580,0,32,0.001319,0.0,0.00024,3988.8,BUF 49%; NE 13%; IND 10%
235,SYNTH-03172,SYNTH-03172,0,32,0.001319,0.0,0.00032,3986.95,BUF 44%; NE 12%; IND 9%
236,SYNTH-22695,SYNTH-22695,0,32,0.001319,0.0,0.00032,3986.8,BUF 50%; NE 12%; IND 10%
237,SYNTH-09794,SYNTH-09794,0,32,0.001319,0.0,0.00024,3985.02,BUF 40%; NE 14%; IND 8%
238,SYNTH-22902,SYNTH-22902,0,32,0.001319,0.0,0.00024,3985.02,BUF 50%; NE 11%; IND 10%
239,SYNTH-04972,SYNTH-04972,0,32,0.001319,0.0,0.00032,3984.9,BUF 45%; NE 14%; IND 8%
240,SYNTH-22133,SYNTH-22133,0,32,0.001319,0.0,0.00056,3980.35,BUF 59%; NE 11%; IND 9%
241,SYNTH-01567,SYNTH-01567,0,32,0.001319,0.0,0.00032,3974.11,BUF 49%; NE 12%; IND 9%
242,SYNTH-14080,SYNTH-14080,0,32,0.001319,0.0,0.00056,3973.35,BUF 46%; NE 12%; IND 9%
243,SYNTH-15574,SYNTH-15574,0,32,0.001319,0.0,0.00032,3972.52,BUF 41%; NE 11%; IND 9%
244,SYNTH-08999,SYNTH-08999,0,32,0.001319,0.0,0.00032,3968.79,BUF 45%; NE 11%; IND 9%
245,SYNTH-12603,SYNTH-12603,0,32,0.001319,0.0,0.00024,3962.45,BUF 43%; NE 11%; IND 9%
246,SYNTH-19381,SYNTH-19381,0,32,0.001319,0.0,0.00024,3962.27,BUF 50%; NE 13%; IND 9%
247,SYNTH-03951,SYNTH-03951,0,32,0.001319,0.0,0.00056,3956.95,BUF 55%; NE 10%; IND 9%
248,SYNTH-08594,SYNTH-08594,0,32,0.001319,0.0,0.00024,3951.63,BUF 49%; NE 13%; IND 8%
249,SYNTH-06055,SYNTH-06055,0,32,0.001319,0.0,0.00024,3950.08,BUF 34%; NE 12%; BAL 8%
250,SYNTH-17249,SYNTH-17249,0,32,0.001319,0.0,0.00056,3947.94,BUF 55%; NE 12%; IND 10%
251,SYNTH-08117,SYNTH-08117,0,32,0.001319,0.0,0.00048,3947.18,BUF 50%; NE 14%; IND 8%
252,SYNTH-02934,SYNTH-02934,0,32,0.001319,0.0,0.00024,3939.38,BUF 43%; NE 11%; IND 9%
253,SYNTH-09746,SYNTH-09746,0,32,0.001319,0.0,0.00024,3939.38,BUF 41%; NE 13%; IND 8%
254,SYNTH-06283,SYNTH-06283,0,32,0.001319,0.0,0.00032,3938.01,BUF 46%; NE 13%; IND 9%
255,SYNTH-05234,SYNTH-05234,0,32,0.001319,0.0,0.00032,3935.95,BUF 38%; NE 15%; IND 7%
256,SYNTH-05192,SYNTH-05192,0,32,0.001319,0.0,0.00024,3934.84,BUF 35%; IND 10%; NE 10%
257,SYNTH-14955,SYNTH-14955,0,32,0.001319,0.0,0.00032,3934.18,BUF 48%; NE 11%; IND 10%
258,SYNTH-14061,SYNTH-14061,0,32,0.001319,0.0,0.00024,3934.12,BUF 42%; NE 12%; IND 10%
259,SYNTH-20584,SYNTH-20584,0,32,0.001319,0.0,0.00024,3931.43,BUF 35%; NE 12%; IND 9%
260,SYNTH-06670,SYNTH-06670,0,32,0.001319,0.0,0.0004,3931.4,BUF 36%; NE 12%; IND 8%
261,SYNTH-07093,SYNTH-07093,0,32,0.001319,0.0,0.00056,3929.25,BUF 52%; NE 12%; IND 8%
262,SYNTH-12726,SYNTH-12726,0,32,0.001319,0.0,0.00056,3926.46,BUF 45%; NE 15%; IND 7%
263,SYNTH-17854,SYNTH-17854,0,32,0.001319,0.0,0.00032,3921.75,BUF 43%; NE 11%; IND 9%
264,SYNTH-05170,SYNTH-05170,0,32,0.001319,0.0,0.00032,3917.21,BUF 48%; NE 11%; IND 10%
265,SYNTH-19879,SYNTH-19879,0,32,0.001319,0.0,0.0004,3917.0,BUF 47%; NE 12%; IND 9%
266,SYNTH-10472,SYNTH-10472,0,32,0.001319,0.0,0.00032,3914.91,BUF 47%; NE 14%; IND 9%
267,SYNTH-04956,SYNTH-04956,0,32,0.001319,0.0,0.00048,3913.66,BUF 55%; NE 11%; IND 10%
268,SYNTH-18137,SYNTH-18137,0,32,0.001319,0.0,0.00032,3913.64,BUF 45%; NE 12%; IND 9%
269,SYNTH-02066,SYNTH-02066,0,32,0.001319,0.0,0.00048,3912.95,BUF 40%; NE 13%; IND 9%
270,SYNTH-14529,SYNTH-14529,0,32,0.001319,0.0,0.00032,3903.07,BUF 43%; NE 12%; IND 10%
271,SYNTH-04535,SYNTH-04535,0,32,0.001319,0.0,0.00032,3899.64,BUF 30%; NE 14%; SF 7%
272,SYNTH-20862,SYNTH-20862,0,32,0.001319,0.0,0.00032,3890.46,BUF 53%; NE 10%; IND 10%
273,SYNTH-05803,SYNTH-05803,0,32,0.001319,0.0,0.00048,3887.73,BUF 51%; NE 12%; IND 9%
274,SYNTH-22851,SYNTH-22851,0,32,0.001319,0.0,0.0004,3882.56,BUF 45%; NE 11%; IND 9%
275,SYNTH-16104,SYNTH-16104,0,32,0.001319,0.0,0.00024,3878.4,BUF 57%; NE 11%; IND 11%
276,SYNTH-12279,SYNTH-12279,0,32,0.001319,0.0,0.0004,3878.37,BUF 39%; NE 13%; BAL 8%
277,SYNTH-10653,SYNTH-10653,0,32,0.001319,0.0,0.00032,3876.24,BUF 43%; NE 14%; IND 8%
278,SYNTH-22255,SYNTH-22255,0,32,0.001319,0.0,0.00032,3871.9,BUF 49%; NE 12%; IND 10%
279,SYNTH-21143,SYNTH-21143,0,32,0.001319,0.0,0.0004,3862.71,BUF 41%; NE 16%; IND 8%
280,SYNTH-08255,SYNTH-08255,0,32,0.001319,0.0,0.00048,3862.48,BUF 46%; NE 14%; IND 7%
281,SYNTH-01302,SYNTH-01302,0,32,0.001319,0.0,0.00032,3852.32,BUF 46%; NE 13%; IND 9%
282,SYNTH-22775,SYNTH-22775,0,32,0.001319,0.0,0.00032,3850.57,BUF 55%; NE 12%; IND 9%
283,SYNTH-22996,SYNTH-22996,0,32,0.001319,0.0,0.00056,3846.79,BUF 52%; NE 11%; IND 9%
284,SYNTH-03483,SYNTH-03483,0,32,0.001319,0.0,0.00032,3844.7,BUF 39%; NE 16%; IND 8%
285,SYNTH-12070,SYNTH-12070,0,32,0.001319,0.0,0.00032,3841.07,BUF 40%; NE 15%; IND 8%
286,SYNTH-01143,SYNTH-01143,0,32,0.001319,0.0,0.00016,3840.0,BUF 32%; BAL 12%; NE 9%
287,SYNTH-07325,SYNTH-07325,0,32,0.001319,0.0,0.00016,3840.0,BUF 42%; NE 14%; IND 8%
288,SYNTH-18503,SYNTH-18503,0,32,0.001319,0.0,0.00016,3840.0,BUF 33%; NE 12%; BAL 9%
289,SYNTH-15776,SYNTH-15776,0,32,0.001319,0.0,0.00016,3840.0,BUF 35%; NE 12%; IND 9%
290,SYNTH-14157,SYNTH-14157,0,32,0.001319,0.0,0.00016,3840.0,BUF 36%; NE 11%; IND 10%
291,SYNTH-14066,SYNTH-14066,0,32,0.001319,0.0,0.00016,3840.0,BUF 41%; IND 12%; BAL 11%
292,SYNTH-00396,SYNTH-00396,0,32,0.001319,0.0,0.00016,3840.0,BUF 43%; NE 11%; IND 9%
293,SYNTH-22841,SYNTH-22841,0,32,0.001319,0.0,0.00016,3840.0,BUF 49%; NE 11%; IND 11%
294,SYNTH-07831,SYNTH-07831,0,32,0.001319,0.0,0.00016,3840.0,BUF 44%; NE 13%; IND 9%
295,SYNTH-02914,SYNTH-02914,0,32,0.001319,0.0,0.00016,3840.0,BUF 50%; NE 13%; IND 9%
296,SYNTH-02323,SYNTH-02323,0,32,0.001319,0.0,0.00016,3840.0,BUF 52%; IND 11%; NE 11%
297,SYNTH-13781,SYNTH-13781,0,32,0.001319,0.0,0.00016,3840.0,BUF 46%; NE 13%; IND 9%
298,SYNTH-12518,SYNTH-12518,0,32,0.001319,0.0,0.00016,3840.0,BUF 32%; NE 12%; IND 8%
299,SYNTH-11489,SYNTH-11489,0,32,0.001319,0.0,0.00016,3840.0,BUF 40%; NE 13%; IND 8%
300,SYNTH-18738,SYNTH-18738,0,32,0.001319,0.0,0.00016,3840.0,BUF 38%; NE 12%; IND 9%
301,SYNTH-02807,SYNTH-02807,0,32,0.001319,0.0,0.00016,3840.0,BUF 40%; NE 16%; IND 7%
302,SYNTH-07958,SYNTH-07958,0,32,0.001319,0.0,0.00016,3840.0,BUF 40%; NE 13%; IND 10%
303,SYNTH-18970,SYNTH-18970,0,32,0.001319,0.0,0.00016,3840.0,BUF 37%; NE 14%; IND 8%
304,SYNTH-02103,SYNTH-02103,0,32,0.001319,0.0,0.00016,3840.0,BUF 35%; NE 11%; IND 10%
305,SYNTH-19541,SYNTH-19541,0,32,0.001319,0.0,0.00016,3840.0,BUF 40%; NE 13%; IND 10%
306,SYNTH-18663,SYNTH-18663,0,32,0.001319,0.0,0.00016,3840.0,BUF 36%; NE 11%; IND 9%
307,SYNTH-06879,SYNTH-06879,0,32,0.001319,0.0,0.00016,3840.0,BUF 36%; NE 14%; IND 8%
308,SYNTH-07725,SYNTH-07725,0,32,0.001319,0.0,0.00016,3840.0,BUF 42%; NE 11%; IND 10%
309,SYNTH-02619,SYNTH-02619,0,32,0.001319,0.0,0.00016,3840.0,BUF 52%; NE 11%; IND 10%
310,SYNTH-06124,SYNTH-06124,0,32,0.001319,0.0,0.00016,3840.0,BUF 48%; NE 12%; IND 9%
311,SYNTH-19995,SYNTH-19995,0,32,0.001319,0.0,0.00016,3840.0,BUF 42%; NE 13%; IND 9%
312,SYNTH-07402,SYNTH-07402,0,32,0.001319,0.0,0.00016,3840.0,BUF 38%; NE 15%; IND 8%
313,SYNTH-09253,SYNTH-09253,0,32,0.001319,0.0,0.00016,3840.0,BUF 38%; NE 11%; IND 10%
314,SYNTH-01331,SYNTH-01331,0,32,0.001319,0.0,0.00016,3840.0,BUF 43%; NE 15%; IND 8%
315,SYNTH-07030,SYNTH-07030,0,32,0.001319,0.0,0.00016,3840.0,BUF 47%; IND 11%; NE 10%
316,SYNTH-20159,SYNTH-20159,0,32,0.001319,0.0,0.00016,3840.0,BUF 39%; NE 13%; IND 9%
317,SYNTH-03399,SYNTH-03399,0,32,0.001319,0.0,0.0004,3839.79,BUF 51%; NE 11%; IND 10%
318,SYNTH-08419,SYNTH-08419,0,32,0.001319,0.0,0.00032,3837.33,BUF 42%; NE 11%; BAL 10%
319,SYNTH-00450,SYNTH-00450,0,32,0.001319,0.0,0.0004,3828.81,BUF 45%; NE 14%; IND 8%
320,SYNTH-04155,SYNTH-04155,0,32,0.001319,0.0,0.0004,3808.25,BUF 43%; NE 12%; IND 9%
321,SYNTH-02058,SYNTH-02058,0,32,0.001319,0.0,0.0004,3806.31,BUF 42%; NE 12%; IND 10%
322,SYNTH-06077,SYNTH-06077,0,32,0.001319,0.0,0.0004,3801.97,BUF 46%; NE 14%; IND 9%
323,SYNTH-18276,SYNTH-18276,0,32,0.001319,0.0,0.00024,3800.7,BUF 43%; NE 15%; IND 8%
324,SYNTH-23132,SYNTH-23132,0,32,0.001319,0.0,0.00032,3800.39,BUF 48%; NE 11%; IND 10%
325,SYNTH-07013,SYNTH-07013,0,32,0.001319,0.0,0.0004,3800.38,BUF 40%; NE 11%; IND 10%
326,SYNTH-19186,SYNTH-19186,0,32,0.001319,0.0,0.00024,3798.42,BUF 42%; NE 11%; BAL 10%
327,SYNTH-11277,SYNTH-11277,0,32,0.001319,0.0,0.00024,3797.0,BUF 38%; NE 11%; IND 10%
328,SYNTH-17390,SYNTH-17390,0,32,0.001319,0.0,0.00024,3791.43,BUF 39%; NE 14%; IND 9%
329,SYNTH-09897,SYNTH-09897,0,32,0.001319,0.0,0.00048,3782.81,BUF 44%; NE 14%; IND 9%
330,SYNTH-05181,SYNTH-05181,0,32,0.001319,0.0,0.0004,3764.71,BUF 38%; NE 16%; IND 7%
331,SYNTH-18418,SYNTH-18418,0,32,0.001319,0.0,0.00048,3761.59,BUF 60%; IND 11%; NE 10%
332,SYNTH-13054,SYNTH-13054,0,32,0.001319,0.0,0.00024,3760.86,BUF 34%; NE 11%; IND 9%
333,SYNTH-15687,SYNTH-15687,0,32,0.001319,0.0,0.00032,3758.07,BUF 49%; NE 11%; IND 8%
334,SYNTH-07985,SYNTH-07985,0,32,0.001319,0.0,0.00032,3753.9,BUF 47%; NE 12%; IND 9%
335,SYNTH-09846,SYNTH-09846,0,32,0.001319,0.0,0.00024,3752.73,BUF 46%; NE 12%; IND 11%
336,SYNTH-05080,SYNTH-05080,0,32,0.001319,0.0,0.00024,3751.58,BUF 45%; NE 13%; IND 10%
337,SYNTH-16028,SYNTH-16028,0,32,0.001319,0.0,0.00032,3750.15,BUF 44%; NE 16%; IND 7%
338,SYNTH-05357,SYNTH-05357,0,32,0.001319,0.0,0.0004,3747.71,BUF 36%; NE 15%; IND 7%
339,SYNTH-17963,SYNTH-17963,0,32,0.001319,0.0,0.0004,3741.26,BUF 41%; NE 12%; BAL 9%
340,SYNTH-17260,SYNTH-17260,0,32,0.001319,0.0,0.00024,3741.26,BUF 36%; NE 14%; IND 8%
341,SYNTH-20956,SYNTH-20956,0,32,0.001319,0.0,0.00048,3737.64,BUF 46%; NE 12%; IND 10%
342,SYNTH-05391,SYNTH-05391,0,32,0.001319,0.0,0.00024,3737.19,BUF 46%; NE 12%; IND 9%
343,SYNTH-17729,SYNTH-17729,0,32,0.001319,0.0,0.0004,3735.27,BUF 53%; NE 13%; IND 9%
344,SYNTH-10194,SYNTH-10194,0,32,0.001319,0.0,0.00024,3732.75,BUF 44%; NE 13%; IND 9%
345,SYNTH-17114,SYNTH-17114,0,32,0.001319,0.0,0.00024,3729.26,BUF 32%; NE 11%; BAL 10%
346,SYNTH-04734,SYNTH-04734,0,32,0.001319,0.0,0.00024,3729.26,BUF 43%; NE 14%; IND 8%
347,SYNTH-22135,SYNTH-22135,0,32,0.001319,0.0,0.0004,3727.57,BUF 43%; NE 14%; IND 9%
348,SYNTH-11188,SYNTH-11188,0,32,0.001319,0.0,0.0004,3725.47,BUF 51%; NE 15%; IND 9%
349,SYNTH-10684,SYNTH-10684,0,32,0.001319,0.0,0.0004,3721.19,BUF 40%; NE 11%; IND 10%
350,SYNTH-14984,SYNTH-14984,0,32,0.001319,0.0,0.00048,3721.16,BUF 50%; NE 14%; IND 9%
351,SYNTH-19158,SYNTH-19158,0,32,0.001319,0.0,0.00032,3719.84,BUF 37%; NE 13%; IND 9%
352,SYNTH-03433,SYNTH-03433,0,32,0.001319,0.0,0.00032,3717.94,BUF 50%; NE 14%; IND 10%
353,SYNTH-20893,SYNTH-20893,0,32,0.001319,0.0,0.0004,3714.33,BUF 38%; NE 12%; IND 8%
354,SYNTH-08287,SYNTH-08287,0,32,0.001319,0.0,0.00032,3714.33,BUF 43%; NE 14%; IND 9%
355,SYNTH-18934,SYNTH-18934,0,32,0.001319,0.0,0.00056,3710.26,BUF 40%; NE 15%; IND 8%
356,SYNTH-03740,SYNTH-03740,0,32,0.001319,0.0,0.00032,3707.83,BUF 41%; NE 14%; IND 8%
357,SYNTH-02126,SYNTH-02126,0,32,0.001319,0.0,0.00024,3698.39,BUF 49%; NE 14%; IND 8%
358,SYNTH-05375,SYNTH-05375,0,32,0.001319,0.0,0.00016,3697.78,BUF 52%; IND 11%; NE 11%
359,SYNTH-17181,SYNTH-17181,0,32,0.001319,0.0,0.00024,3696.96,BUF 44%; NE 13%; IND 8%
360,SYNTH-22561,SYNTH-22561,0,32,0.001319,0.0,0.0004,3695.68,BUF 34%; NE 13%; BAL 8%
361,SYNTH-22491,SYNTH-22491,0,32,0.001319,0.0,0.00032,3693.31,BUF 42%; NE 12%; IND 9%
362,SYNTH-12567,SYNTH-12567,0,32,0.001319,0.0,0.00024,3688.11,BUF 54%; IND 10%; NE 10%
363,SYNTH-14246,SYNTH-14246,0,32,0.001319,0.0,0.00024,3685.58,BUF 42%; NE 11%; BAL 10%
364,SYNTH-02892,SYNTH-02892,0,32,0.001319,0.0,0.00048,3684.22,BUF 40%; NE 15%; IND 8%
365,SYNTH-03712,SYNTH-03712,0,32,0.001319,0.0,0.0004,3683.49,BUF 53%; NE 12%; IND 10%
366,SYNTH-15589,SYNTH-15589,0,32,0.001319,0.0,0.00024,3679.47,BUF 48%; NE 16%; IND 8%
367,SYNTH-14262,SYNTH-14262,0,32,0.001319,0.0,0.00064,3678.37,BUF 56%; NE 12%; IND 9%
368,SYNTH-14598,SYNTH-14598,0,32,0.001319,0.0,0.00024,3676.68,BUF 38%; NE 13%; IND 9%
369,SYNTH-14626,SYNTH-14626,0,32,0.001319,0.0,0.00048,3675.06,BUF 49%; NE 13%; IND 9%
370,SYNTH-19704,SYNTH-19704,0,32,0.001319,0.0,0.00032,3670.61,BUF 33%; NE 14%; IND 8%
371,SYNTH-05698,SYNTH-05698,0,32,0.001319,0.0,0.0004,3666.25,BUF 41%; NE 14%; IND 9%
372,SYNTH-09589,SYNTH-09589,0,32,0.001319,0.0,0.0004,3651.12,BUF 53%; NE 14%; IND 8%
373,SYNTH-17097,SYNTH-17097,0,32,0.001319,0.0,0.0004,3644.32,BUF 57%; NE 13%; IND 9%
374,SYNTH-22220,SYNTH-22220,0,32,0.001319,0.0,0.00024,3641.9,BUF 51%; NE 14%; IND 9%
375,SYNTH-11954,SYNTH-11954,0,32,0.001319,0.0,0.00048,3641.21,BUF 49%; NE 14%; IND 8%
376,SYNTH-00133,SYNTH-00133,0,32,0.001319,0.0,0.00024,3638.15,BUF 38%; NE 14%; IND 9%
377,SYNTH-02982,SYNTH-02982,0,32,0.001319,0.0,0.00016,3634.29,BUF 43%; NE 15%; IND 8%
378,SYNTH-08663,SYNTH-08663,0,32,0.001319,0.0,0.00016,3634.29,BUF 45%; NE 12%; BAL 9%
379,SYNTH-13453,SYNTH-13453,0,32,0.001319,0.0,0.00072,3633.67,BUF 41%; NE 15%; IND 7%
380,SYNTH-17159,SYNTH-17159,0,32,0.001319,0.0,0.0004,3632.17,BUF 34%; NE 13%; IND 8%
381,SYNTH-23852,SYNTH-23852,0,32,0.001319,0.0,0.00072,3631.73,BUF 39%; NE 14%; IND 8%
382,SYNTH-13397,SYNTH-13397,0,32,0.001319,0.0,0.00056,3628.66,BUF 48%; NE 14%; IND 9%
383,SYNTH-02708,SYNTH-02708,0,32,0.001319,0.0,0.00064,3627.56,BUF 46%; NE 14%; IND 8%
384,SYNTH-10334,SYNTH-10334,0,32,0.001319,0.0,0.00024,3625.26,BUF 50%; NE 13%; IND 9%
385,SYNTH-10329,SYNTH-10329,0,32,0.001319,0.0,0.00048,3623.69,BUF 42%; NE 14%; IND 9%
386,SYNTH-17234,SYNTH-17234,0,32,0.001319,0.0,0.0004,3623.17,BUF 48%; NE 13%; IND 9%
387,SYNTH-09883,SYNTH-09883,0,32,0.001319,0.0,0.0004,3623.11,BUF 48%; NE 11%; IND 11%
388,SYNTH-12455,SYNTH-12455,0,32,0.001319,0.0,0.00032,3622.74,BUF 45%; NE 13%; IND 10%
389,SYNTH-09603,SYNTH-09603,0,32,0.001319,0.0,0.00064,3621.22,BUF 50%; NE 13%; IND 8%
390,SYNTH-23430,SYNTH-23430,0,32,0.001319,0.0,0.00024,3620.88,BUF 47%; NE 15%; IND 9%
391,SYNTH-12820,SYNTH-12820,0,32,0.001319,0.0,0.0004,3619.0,BUF 43%; NE 13%; BAL 8%
392,SYNTH-08242,SYNTH-08242,0,32,0.001319,0.0,0.00048,3616.23,BUF 45%; NE 11%; IND 11%
393,SYNTH-01664,SYNTH-01664,0,32,0.001319,0.0,0.00048,3615.62,BUF 33%; NE 13%; BAL 9%
394,SYNTH-21472,SYNTH-21472,0,32,0.001319,0.0,0.00024,3615.18,BUF 49%; NE 13%; IND 9%
395,SYNTH-04686,SYNTH-04686,0,32,0.001319,0.0,0.00056,3609.86,BUF 55%; NE 14%; IND 8%
396,SYNTH-18969,SYNTH-18969,0,32,0.001319,0.0,0.00024,3607.94,BUF 42%; NE 13%; IND 8%
397,SYNTH-16480,SYNTH-16480,0,32,0.001319,0.0,0.00024,3607.91,BUF 44%; NE 16%; IND 8%
398,SYNTH-00776,SYNTH-00776,0,32,0.001319,0.0,0.00024,3606.43,BUF 46%; NE 13%; IND 9%
399,SYNTH-09312,SYNTH-09312,0,32,0.001319,0.0,0.00048,3603.14,BUF 43%; NE 12%; IND 9%
400,SYNTH-21756,SYNTH-21756,0,32,0.001319,0.0,0.00032,3595.29,BUF 48%; IND 11%; NE 11%
401,SYNTH-06662,SYNTH-06662,0,32,0.001319,0.0,0.00032,3590.93,BUF 46%; NE 13%; IND 9%
402,SYNTH-07818,SYNTH-07818,0,32,0.001319,0.0,0.00024,3590.59,BUF 43%; NE 13%; IND 10%
403,SYNTH-04541,SYNTH-04541,0,32,0.001319,0.0,0.0004,3590.54,BUF 43%; NE 11%; IND 10%
404,SYNTH-00130,SYNTH-00130,0,32,0.001319,0.0,0.0004,3582.86,BUF 33%; NE 14%; IND 7%
405,SYNTH-21121,SYNTH-21121,0,32,0.001319,0.0,0.00024,3577.37,BUF 43%; NE 14%; IND 9%
406,SYNTH-12833,SYNTH-12833,0,32,0.001319,0.0,0.00048,3576.5,BUF 48%; NE 15%; IND 8%
407,SYNTH-12246,SYNTH-12246,0,32,0.001319,0.0,0.00032,3575.35,BUF 35%; NE 12%; BAL 9%
408,SYNTH-19848,SYNTH-19848,0,32,0.001319,0.0,0.00016,3575.17,BUF 36%; NE 14%; IND 8%
409,SYNTH-09513,SYNTH-09513,0,32,0.001319,0.0,0.00016,3575.17,BUF 51%; NE 12%; IND 10%
410,SYNTH-08524,SYNTH-08524,0,32,0.001319,0.0,0.00016,3575.17,BUF 43%; NE 14%; IND 9%
411,SYNTH-05584,SYNTH-05584,0,32,0.001319,0.0,0.00024,3565.33,BUF 40%; NE 14%; IND 8%
412,SYNTH-00833,SYNTH-00833,0,32,0.001319,0.0,0.00024,3564.03,BUF 44%; NE 13%; IND 10%
413,SYNTH-23745,SYNTH-23745,0,32,0.001319,0.0,0.0004,3561.88,BUF 45%; NE 13%; IND 9%
414,SYNTH-14547,SYNTH-14547,0,32,0.001319,0.0,0.00048,3554.81,BUF 46%; NE 11%; IND 10%
415,SYNTH-13957,SYNTH-13957,0,32,0.001319,0.0,0.00032,3553.34,BUF 47%; NE 12%; IND 9%
416,SYNTH-00864,SYNTH-00864,0,32,0.001319,0.0,0.00032,3548.33,BUF 56%; NE 14%; IND 8%
417,SYNTH-06466,SYNTH-06466,0,32,0.001319,0.0,0.00032,3538.68,BUF 53%; NE 12%; IND 10%
418,SYNTH-20121,SYNTH-20121,0,32,0.001319,0.0,0.00032,3537.44,BUF 55%; NE 12%; IND 10%
419,SYNTH-12511,SYNTH-12511,0,32,0.001319,0.0,0.00032,3531.23,BUF 34%; NE 13%; IND 8%
420,SYNTH-02910,SYNTH-02910,0,32,0.001319,0.0,0.00048,3526.79,BUF 52%; NE 12%; IND 9%
421,SYNTH-08888,SYNTH-08888,0,32,0.001319,0.0,0.0004,3524.53,BUF 47%; NE 14%; IND 8%
422,SYNTH-14453,SYNTH-14453,0,32,0.001319,0.0,0.0004,3521.72,BUF 39%; NE 14%; IND 8%
423,SYNTH-19325,SYNTH-19325,0,32,0.001319,0.0,0.00016,3520.0,BUF 44%; NE 12%; IND 10%
424,SYNTH-23425,SYNTH-23425,0,32,0.001319,0.0,0.00016,3520.0,BUF 33%; NE 12%; IND 8%
425,SYNTH-23272,SYNTH-23272,0,32,0.001319,0.0,0.00024,3513.59,BUF 55%; NE 12%; IND 11%
426,SYNTH-15716,SYNTH-15716,0,32,0.001319,0.0,0.0004,3512.26,BUF 38%; BAL 12%; NE 10%
427,SYNTH-19109,SYNTH-19109,0,32,0.001319,0.0,0.00032,3511.1,BUF 53%; NE 12%; IND 11%
428,SYNTH-22165,SYNTH-22165,0,32,0.001319,0.0,0.0004,3506.77,BUF 56%; IND 11%; NE 11%
429,SYNTH-22652,SYNTH-22652,0,32,0.001319,0.0,0.00048,3503.24,BUF 43%; NE 13%; IND 10%
430,SYNTH-15867,SYNTH-15867,0,32,0.001319,0.0,0.00024,3502.88,BUF 39%; NE 11%; BAL 10%
431,SYNTH-21544,SYNTH-21544,0,32,0.001319,0.0,0.00032,3501.73,BUF 48%; NE 13%; IND 9%
432,SYNTH-12261,SYNTH-12261,0,32,0.001319,0.0,0.00048,3500.32,BUF 51%; NE 13%; IND 9%
433,SYNTH-01773,SYNTH-01773,0,32,0.001319,0.0,0.00032,3499.93,BUF 53%; NE 15%; IND 8%
434,SYNTH-16461,SYNTH-16461,0,32,0.001319,0.0,0.00024,3498.95,BUF 38%; NE 11%; IND 9%
435,SYNTH-20485,SYNTH-20485,0,32,0.001319,0.0,0.0004,3497.42,BUF 46%; NE 14%; IND 9%
436,SYNTH-03557,SYNTH-03557,0,32,0.001319,0.0,0.00048,3496.2,BUF 45%; NE 14%; IND 8%
437,SYNTH-09823,SYNTH-09823,0,32,0.001319,0.0,0.00024,3495.03,BUF 36%; NE 15%; IND 8%
438,SYNTH-10541,SYNTH-10541,0,32,0.001319,0.0,0.00024,3494.48,BUF 39%; NE 13%; IND 9%
439,SYNTH-09679,SYNTH-09679,0,32,0.001319,0.0,0.00032,3483.93,BUF 37%; NE 11%; BAL 11%
440,SYNTH-19433,SYNTH-19433,0,32,0.001319,0.0,0.0004,3481.35,BUF 45%; NE 15%; IND 8%
441,SYNTH-06608,SYNTH-06608,0,32,0.001319,0.0,0.00032,3478.85,BUF 49%; NE 16%; IND 8%
442,SYNTH-02724,SYNTH-02724,0,32,0.001319,0.0,0.0004,3476.73,BUF 47%; NE 14%; IND 8%
443,SYNTH-03484,SYNTH-03484,0,32,0.001319,0.0,0.00024,3476.65,BUF 37%; NE 16%; SF 7%
444,SYNTH-19620,SYNTH-19620,0,32,0.001319,0.0,0.00016,3468.39,BUF 36%; NE 13%; IND 9%
445,SYNTH-07678,SYNTH-07678,0,32,0.001319,0.0,0.00016,3468.39,BUF 51%; NE 12%; IND 11%
