rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-11343,SYNTH-11343,0,32,0.002265,0.0,0.00096,8080.71,JAX 66%; LAC 6%; CIN 4%
217,SYNTH-06057,SYNTH-06057,0,32,0.002265,0.0,0.00096,3340.71,JAX 71%; LAC 5%; CIN 4%
218,SYNTH-17571,SYNTH-17571,0,32,0.002265,0.0,0.00032,3339.23,JAX 46%; CIN 7%; HOU 7%
219,SYNTH-19749,SYNTH-19749,0,32,0.002265,0.0,0.00112,3337.87,JAX 64%; LAC 6%; CIN 5%
220,SYNTH-06149,SYNTH-06149,0,32,0.002265,0.0,0.00056,3332.41,JAX 53%; LAC 6%; CIN 6%
221,SYNTH-07360,SYNTH-07360,0,32,0.002265,0.0,0.00088,3329.94,JAX 59%; LAC 7%; CIN 5%
222,SYNTH-23303,SYNTH-23303,0,32,0.002265,0.0,0.0008,3328.58,JAX 69%; LAC 5%; CIN 4%
223,SYNTH-01320,SYNTH-01320,0,32,0.002265,0.0,0.00104,3327.41,JAX 74%; LAC 5%; CIN 3%
224,SYNTH-22087,SYNTH-22087,0,32,0.002265,0.0,0.00128,3324.59,JAX 84%; LAC 4%; DET 2%
225,SYNTH-19383,SYNTH-19383,0,32,0.002265,0.0,0.00064,3322.72,JAX 76%; LAC 4%; CIN 3%
226,SYNTH-03461,SYNTH-03461,0,32,0.002265,0.0,0.00088,3321.42,JAX 72%; LAC 5%; CIN 4%
227,SYNTH-21020,SYNTH-21020,0,32,0.002265,0.0,0.00128,3321.4,JAX 76%; LAC 5%; CIN 3%
228,SYNTH-18058,SYNTH-18058,0,32,0.002265,0.0,0.0008,3319.03,JAX 65%; LAC 6%; CIN 4%
229,SYNTH-02597,SYNTH-02597,0,32,0.002265,0.0,0.00136,3315.17,JAX 70%; LAC 5%; CIN 4%
230,SYNTH-18971,SYNTH-18971,0,32,0.002265,0.0,0.00072,3314.28,JAX 55%; LAC 7%; CIN 5%
231,SYNTH-12728,SYNTH-12728,0,32,0.002265,0.0,0.0008,3310.11,JAX 68%; LAC 6%; CIN 4%
232,SYNTH-08088,SYNTH-08088,0,32,0.002265,0.0,0.00104,3307.53,JAX 61%; LAC 6%; CIN 5%
233,SYNTH-22895,SYNTH-22895,0,32,0.002265,0.0,0.0012,3306.61,JAX 75%; LAC 5%; CIN 3%
234,SYNTH-00536,SYNTH-00536,0,32,0.002265,0.0,0.00088,3303.15,JAX 68%; LAC 6%; CIN 4%
235,SYNTH-02553,SYNTH-02553,0,32,0.002265,0.0,0.00064,3300.31,JAX 58%; LAC 6%; CIN 5%
236,SYNTH-16562,SYNTH-16562,0,32,0.002265,0.0,0.00096,3298.91,JAX 66%; LAC 5%; CIN 4%
237,SYNTH-22287,SYNTH-22287,0,32,0.002265,0.0,0.00096,3298.5,JAX 58%; LAC 7%; CIN 5%
238,SYNTH-00309,SYNTH-00309,0,32,0.002265,0.0,0.002,3298.26,JAX 77%; LAC 5%; CIN 3%
239,SYNTH-04667,SYNTH-04667,0,32,0.002265,0.0,0.00112,3293.78,JAX 71%; LAC 5%; CIN 4%
240,SYNTH-03758,SYNTH-03758,0,32,0.002265,0.0,0.0012,3292.49,JAX 77%; LAC 5%; CIN 3%
241,SYNTH-07106,SYNTH-07106,0,32,0.002265,0.0,0.00048,3291.24,JAX 49%; LAC 7%; CIN 6%
242,SYNTH-04472,SYNTH-04472,0,32,0.002265,0.0,0.00104,3290.36,JAX 77%; LAC 5%; CIN 3%
243,SYNTH-08765,SYNTH-08765,0,32,0.002265,0.0,0.00088,3288.34,JAX 46%; HOU 6%; CIN 6%
244,SYNTH-00665,SYNTH-00665,0,32,0.002265,0.0,0.00128,3284.53,JAX 74%; LAC 5%; CIN 3%
245,SYNTH-22220,SYNTH-22220,0,32,0.002265,0.0,0.00088,3283.58,JAX 75%; LAC 5%; CIN 3%
246,SYNTH-01997,SYNTH-01997,0,32,0.002265,0.0,0.00104,3283.4,JAX 70%; LAC 6%; CIN 4%
247,SYNTH-20167,SYNTH-20167,0,32,0.002265,0.0,0.00152,3282.39,JAX 79%; LAC 5%; DET 3%
248,SYNTH-12703,SYNTH-12703,0,32,0.002265,0.0,0.0012,3281.81,JAX 77%; LAC 5%; CIN 3%
249,SYNTH-00557,SYNTH-00557,0,32,0.002265,0.0,0.00096,3281.38,JAX 71%; LAC 5%; CIN 4%
250,SYNTH-18432,SYNTH-18432,0,32,0.002265,0.0,0.00128,3280.04,JAX 69%; LAC 6%; CIN 4%
251,SYNTH-12655,SYNTH-12655,0,32,0.002265,0.0,0.00096,3280.01,JAX 73%; LAC 5%; CIN 4%
252,SYNTH-03818,SYNTH-03818,0,32,0.002265,0.0,0.0008,3278.06,JAX 66%; LAC 6%; CIN 5%
253,SYNTH-12241,SYNTH-12241,0,32,0.002265,0.0,0.0008,3276.95,JAX 65%; LAC 6%; CIN 4%
254,SYNTH-03880,SYNTH-03880,0,32,0.002265,0.0,0.0012,3276.34,JAX 75%; LAC 5%; DET 4%
255,SYNTH-02137,SYNTH-02137,0,32,0.002265,0.0,0.00112,3271.57,JAX 60%; LAC 6%; CIN 5%
256,SYNTH-04491,SYNTH-04491,0,32,0.002265,0.0,0.00112,3271.33,JAX 63%; LAC 6%; CIN 5%
257,SYNTH-19258,SYNTH-19258,0,32,0.002265,0.0,0.00104,3270.34,JAX 69%; LAC 5%; CIN 4%
258,SYNTH-12481,SYNTH-12481,0,32,0.002265,0.0,0.00072,3268.85,JAX 70%; LAC 6%; CIN 4%
259,SYNTH-08576,SYNTH-08576,0,32,0.002265,0.0,0.00112,3265.95,JAX 73%; LAC 5%; CIN 3%
260,SYNTH-15777,SYNTH-15777,0,32,0.002265,0.0,0.00072,3265.76,JAX 70%; LAC 6%; CIN 4%
261,SYNTH-13781,SYNTH-13781,0,32,0.002265,0.0,0.0008,3263.56,JAX 72%; LAC 5%; CIN 3%
262,SYNTH-19323,SYNTH-19323,0,32,0.002265,0.0,0.00096,3260.79,JAX 72%; LAC 5%; CIN 3%
263,SYNTH-03618,SYNTH-03618,0,32,0.002265,0.0,0.00136,3260.09,JAX 76%; LAC 4%; CIN 3%
264,SYNTH-01532,SYNTH-01532,0,32,0.002265,0.0,0.00112,3257.24,JAX 65%; LAC 6%; CIN 4%
265,SYNTH-19903,SYNTH-19903,0,32,0.002265,0.0,0.00096,3256.4,JAX 74%; LAC 5%; DET 3%
266,SYNTH-20502,SYNTH-20502,0,32,0.002265,0.0,0.00048,3254.3,JAX 61%; LAC 6%; CIN 5%
267,SYNTH-07980,SYNTH-07980,0,32,0.002265,0.0,0.00056,3253.8,JAX 46%; LAC 7%; CIN 7%
268,SYNTH-02541,SYNTH-02541,0,32,0.002265,0.0,0.00064,3253.56,JAX 56%; LAC 6%; CIN 6%
269,SYNTH-08798,SYNTH-08798,0,32,0.002265,0.0,0.00088,3251.88,JAX 70%; LAC 5%; CIN 4%
270,SYNTH-12174,SYNTH-12174,0,32,0.002265,0.0,0.00096,3248.62,JAX 76%; LAC 5%; CIN 3%
271,SYNTH-18964,SYNTH-18964,0,32,0.002265,0.0,0.00152,3242.31,JAX 76%; LAC 4%; CIN 3%
272,SYNTH-04113,SYNTH-04113,0,32,0.002265,0.0,0.00088,3240.31,JAX 69%; LAC 6%; CIN 4%
273,SYNTH-22011,SYNTH-22011,0,32,0.002265,0.0,0.00112,3238.08,JAX 72%; LAC 5%; CIN 4%
274,SYNTH-12828,SYNTH-12828,0,32,0.002265,0.0,0.0008,3235.37,JAX 71%; LAC 6%; CIN 4%
275,SYNTH-17292,SYNTH-17292,0,32,0.002265,0.0,0.00056,3234.78,JAX 78%; LAC 4%; CIN 3%
276,SYNTH-21178,SYNTH-21178,0,32,0.002265,0.0,0.0008,3233.27,JAX 62%; LAC 6%; CIN 5%
277,SYNTH-10253,SYNTH-10253,0,32,0.002265,0.0,0.0012,3231.55,JAX 76%; LAC 5%; CIN 3%
278,SYNTH-22230,SYNTH-22230,0,32,0.002265,0.0,0.0012,3229.52,JAX 68%; LAC 6%; CIN 4%
279,SYNTH-03667,SYNTH-03667,0,32,0.002265,0.0,0.0004,3228.08,JAX 60%; LAC 5%; CIN 5%
280,SYNTH-07762,SYNTH-07762,0,32,0.002265,0.0,0.00096,3226.68,JAX 69%; LAC 5%; CIN 4%
281,SYNTH-04818,SYNTH-04818,0,32,0.002265,0.0,0.00096,3223.97,JAX 59%; LAC 7%; CIN 5%
282,SYNTH-23383,SYNTH-23383,0,32,0.002265,0.0,0.0012,3222.22,JAX 76%; LAC 5%; CIN 3%
283,SYNTH-09012,SYNTH-09012,0,32,0.002265,0.0,0.00096,3220.89,JAX 81%; LAC 4%; CIN 2%
284,SYNTH-05713,SYNTH-05713,0,32,0.002265,0.0,0.0008,3220.36,JAX 73%; LAC 5%; CIN 3%
285,SYNTH-02591,SYNTH-02591,0,32,0.002265,0.0,0.00056,3215.15,JAX 54%; LAC 7%; CIN 6%
286,SYNTH-10882,SYNTH-10882,0,32,0.002265,0.0,0.00064,3213.14,JAX 59%; LAC 6%; CIN 5%
287,SYNTH-17636,SYNTH-17636,0,32,0.002265,0.0,0.00088,3209.56,JAX 69%; LAC 6%; CIN 4%
288,SYNTH-01222,SYNTH-01222,0,32,0.002265,0.0,0.00064,3208.24,JAX 67%; LAC 5%; HOU 5%
289,SYNTH-08122,SYNTH-08122,0,32,0.002265,0.0,0.00048,3206.17,JAX 67%; LAC 5%; CIN 4%
290,SYNTH-12967,SYNTH-12967,0,32,0.002265,0.0,0.00128,3200.78,JAX 76%; LAC 5%; CIN 3%
291,SYNTH-17326,SYNTH-17326,0,32,0.002265,0.0,0.00104,3200.73,JAX 64%; LAC 6%; CIN 5%
292,SYNTH-16160,SYNTH-16160,0,32,0.002265,0.0,0.00096,3197.5,JAX 72%; LAC 5%; CIN 3%
293,SYNTH-10354,SYNTH-10354,0,32,0.002265,0.0,0.00136,3193.49,JAX 80%; LAC 4%; CIN 3%
294,SYNTH-21404,SYNTH-21404,0,32,0.002265,0.0,0.00104,3191.58,JAX 85%; LAC 3%; DET 2%
295,SYNTH-11952,SYNTH-11952,0,32,0.002265,0.0,0.00104,3191.39,JAX 70%; LAC 5%; CIN 4%
296,SYNTH-23836,SYNTH-23836,0,32,0.002265,0.0,0.00088,3187.95,JAX 68%; LAC 5%; CIN 4%
297,SYNTH-20442,SYNTH-20442,0,32,0.002265,0.0,0.00064,3187.7,JAX 73%; LAC 5%; CIN 3%
298,SYNTH-17037,SYNTH-17037,0,32,0.002265,0.0,0.00104,3187.24,JAX 67%; LAC 6%; CIN 4%
299,SYNTH-15065,SYNTH-15065,0,32,0.002265,0.0,0.00144,3186.83,JAX 77%; LAC 5%; DET 3%
300,SYNTH-19411,SYNTH-19411,0,32,0.002265,0.0,0.0004,3186.01,JAX 58%; LAC 6%; CIN 6%
301,SYNTH-12727,SYNTH-12727,0,32,0.002265,0.0,0.00112,3181.03,JAX 71%; LAC 5%; CIN 4%
302,SYNTH-04451,SYNTH-04451,0,32,0.002265,0.0,0.0016,3180.96,JAX 79%; LAC 4%; CIN 3%
303,SYNTH-05811,SYNTH-05811,0,32,0.002265,0.0,0.00112,3179.41,JAX 75%; LAC 5%; DET 3%
304,SYNTH-23932,SYNTH-23932,0,32,0.002265,0.0,0.00128,3179.22,JAX 70%; LAC 5%; CIN 4%
305,SYNTH-20252,SYNTH-20252,0,32,0.002265,0.0,0.00112,3179.05,JAX 67%; LAC 6%; CIN 4%
306,SYNTH-14926,SYNTH-14926,0,32,0.002265,0.0,0.00056,3177.4,JAX 61%; LAC 6%; CIN 5%
307,SYNTH-14094,SYNTH-14094,0,32,0.002265,0.0,0.0012,3170.95,JAX 59%; LAC 6%; CIN 5%
308,SYNTH-00564,SYNTH-00564,0,32,0.002265,0.0,0.00136,3170.83,JAX 75%; LAC 5%; CIN 3%
309,SYNTH-20883,SYNTH-20883,0,32,0.002265,0.0,0.00088,3167.23,JAX 77%; LAC 5%; CIN 3%
310,SYNTH-07747,SYNTH-07747,0,32,0.002265,0.0,0.00072,3165.43,JAX 59%; LAC 7%; CIN 5%
311,SYNTH-06897,SYNTH-06897,0,32,0.002265,0.0,0.0008,3165.08,JAX 60%; LAC 7%; DET 5%
312,SYNTH-13470,SYNTH-13470,0,32,0.002265,0.0,0.00064,3164.52,JAX 60%; LAC 7%; CIN 5%
313,SYNTH-16954,SYNTH-16954,0,32,0.002265,0.0,0.00032,3161.19,JAX 58%; LAC 6%; CIN 5%
314,SYNTH-08562,SYNTH-08562,0,32,0.002265,0.0,0.0012,3160.51,JAX 67%; LAC 6%; CIN 4%
315,SYNTH-22594,SYNTH-22594,0,32,0.002265,0.0,0.00072,3159.57,JAX 68%; LAC 6%; CIN 4%
316,SYNTH-14676,SYNTH-14676,0,32,0.002265,0.0,0.00136,3158.77,JAX 67%; LAC 5%; CIN 4%
317,SYNTH-20938,SYNTH-20938,0,32,0.002265,0.0,0.00048,3158.68,JAX 56%; LAC 6%; CIN 5%
318,SYNTH-04471,SYNTH-04471,0,32,0.002265,0.0,0.00096,3156.69,JAX 64%; LAC 6%; CIN 5%
319,SYNTH-08935,SYNTH-08935,0,32,0.002265,0.0,0.00104,3156.27,JAX 63%; LAC 6%; CIN 5%
320,SYNTH-19630,SYNTH-19630,0,32,0.002265,0.0,0.0012,3155.64,JAX 74%; LAC 5%; CIN 3%
321,SYNTH-13227,SYNTH-13227,0,32,0.002265,0.0,0.00096,3152.38,JAX 57%; LAC 7%; CIN 6%
322,SYNTH-05606,SYNTH-05606,0,32,0.002265,0.0,0.00104,3151.06,JAX 68%; LAC 6%; CIN 4%
323,SYNTH-09538,SYNTH-09538,0,32,0.002265,0.0,0.00072,3150.77,JAX 58%; LAC 6%; CIN 5%
324,SYNTH-00838,SYNTH-00838,0,32,0.002265,0.0,0.00112,3146.62,JAX 80%; LAC 4%; DET 3%
325,SYNTH-10738,SYNTH-10738,0,32,0.002265,0.0,0.00096,3136.33,JAX 62%; LAC 6%; CIN 5%
326,SYNTH-12511,SYNTH-12511,0,32,0.002265,0.0,0.00056,3135.96,JAX 53%; LAC 7%; CIN 6%
327,SYNTH-16618,SYNTH-16618,0,32,0.002265,0.0,0.00096,3135.69,JAX 66%; LAC 6%; CIN 4%
328,SYNTH-19296,SYNTH-19296,0,32,0.002265,0.0,0.00096,3132.85,JAX 71%; LAC 5%; CIN 4%
329,SYNTH-16628,SYNTH-16628,0,32,0.002265,0.0,0.00128,3130.3,JAX 79%; LAC 4%; CIN 3%
330,SYNTH-09284,SYNTH-09284,0,32,0.002265,0.0,0.00168,3128.94,JAX 74%; LAC 5%; CIN 3%
331,SYNTH-20700,SYNTH-20700,0,32,0.002265,0.0,0.00056,3128.36,JAX 65%; LAC 6%; CIN 4%
332,SYNTH-14537,SYNTH-14537,0,32,0.002265,0.0,0.00112,3126.28,JAX 74%; LAC 5%; DET 4%
333,SYNTH-23946,SYNTH-23946,0,32,0.002265,0.0,0.0008,3123.15,JAX 60%; LAC 6%; CIN 5%
334,SYNTH-19913,SYNTH-19913,0,32,0.002265,0.0,0.00088,3122.81,JAX 71%; LAC 5%; CIN 4%
335,SYNTH-04778,SYNTH-04778,0,32,0.002265,0.0,0.0012,3121.24,JAX 71%; LAC 5%; CIN 4%
336,SYNTH-11635,SYNTH-11635,0,32,0.002265,0.0,0.00096,3119.28,JAX 62%; LAC 7%; CIN 5%
337,SYNTH-12465,SYNTH-12465,0,32,0.002265,0.0,0.00112,3117.85,JAX 69%; LAC 5%; CIN 4%
338,SYNTH-14478,SYNTH-14478,0,32,0.002265,0.0,0.0008,3117.42,JAX 63%; LAC 6%; CIN 5%
339,SYNTH-07787,SYNTH-07787,0,32,0.002265,0.0,0.00184,3116.21,JAX 80%; LAC 4%; CIN 2%
340,SYNTH-19247,SYNTH-19247,0,32,0.002265,0.0,0.00112,3115.77,JAX 65%; LAC 6%; CIN 5%
341,SYNTH-11807,SYNTH-11807,0,32,0.002265,0.0,0.00104,3114.6,JAX 73%; LAC 5%; CIN 3%
342,SYNTH-16828,SYNTH-16828,0,32,0.002265,0.0,0.0008,3112.65,JAX 72%; LAC 5%; CIN 4%
343,SYNTH-22558,SYNTH-22558,0,32,0.002265,0.0,0.00144,3112.12,JAX 78%; LAC 4%; CIN 3%
344,SYNTH-19379,SYNTH-19379,0,32,0.002265,0.0,0.00088,3110.15,JAX 57%; LAC 7%; CIN 5%
345,SYNTH-13202,SYNTH-13202,0,32,0.002265,0.0,0.00152,3101.39,JAX 77%; LAC 5%; CIN 3%
346,SYNTH-04310,SYNTH-04310,0,32,0.002265,0.0,0.00064,3099.55,JAX 58%; LAC 7%; CIN 5%
347,SYNTH-04863,SYNTH-04863,0,32,0.002265,0.0,0.00072,3097.97,JAX 61%; LAC 6%; CIN 5%
348,SYNTH-23440,SYNTH-23440,0,32,0.002265,0.0,0.00072,3092.84,JAX 64%; LAC 6%; CIN 5%
349,SYNTH-11934,SYNTH-11934,0,32,0.002265,0.0,0.00112,3092.21,JAX 67%; LAC 6%; CIN 4%
350,SYNTH-23914,SYNTH-23914,0,32,0.002265,0.0,0.0012,3090.19,JAX 70%; LAC 6%; CIN 4%
351,SYNTH-22155,SYNTH-22155,0,32,0.002265,0.0,0.00144,3085.25,JAX 81%; LAC 4%; CIN 2%
352,SYNTH-14397,SYNTH-14397,0,32,0.002265,0.0,0.00032,3084.94,JAX 44%; CIN 7%; LAC 7%
353,SYNTH-07111,SYNTH-07111,0,32,0.002265,0.0,0.0012,3083.61,JAX 84%; LAC 4%; CIN 2%
354,SYNTH-11451,SYNTH-11451,0,32,0.002265,0.0,0.00056,3083.52,JAX 47%; CIN 7%; LAC 6%
355,SYNTH-20227,SYNTH-20227,0,32,0.002265,0.0,0.00088,3076.71,JAX 61%; LAC 5%; HOU 5%
356,SYNTH-18143,SYNTH-18143,0,32,0.002265,0.0,0.00096,3075.62,JAX 73%; LAC 5%; CIN 3%
357,SYNTH-03850,SYNTH-03850,0,32,0.002265,0.0,0.00088,3074.92,JAX 61%; LAC 6%; CIN 5%
358,SYNTH-03065,SYNTH-03065,0,32,0.002265,0.0,0.00112,3074.71,JAX 64%; LAC 6%; CIN 4%
359,SYNTH-08848,SYNTH-08848,0,32,0.002265,0.0,0.00032,3073.89,JAX 48%; LAC 7%; CIN 7%
360,SYNTH-05745,SYNTH-05745,0,32,0.002265,0.0,0.00048,3073.23,JAX 56%; LAC 6%; CIN 6%
361,SYNTH-03666,SYNTH-03666,0,32,0.002265,0.0,0.0012,3071.51,JAX 74%; LAC 5%; CIN 3%
362,SYNTH-00138,SYNTH-00138,0,32,0.002265,0.0,0.0008,3068.87,JAX 65%; LAC 6%; CIN 5%
363,SYNTH-10406,SYNTH-10406,0,32,0.002265,0.0,0.00104,3066.38,JAX 74%; LAC 5%; CIN 3%
364,SYNTH-07300,SYNTH-07300,0,32,0.002265,0.0,0.0012,3066.36,JAX 66%; LAC 6%; CIN 4%
365,SYNTH-21993,SYNTH-21993,0,32,0.002265,0.0,0.00128,3065.45,JAX 70%; LAC 5%; CIN 4%
366,SYNTH-06324,SYNTH-06324,0,32,0.002265,0.0,0.0008,3063.88,JAX 69%; LAC 5%; CIN 4%
367,SYNTH-01482,SYNTH-01482,0,32,0.002265,0.0,0.00056,3061.48,JAX 60%; LAC 7%; CIN 5%
368,SYNTH-17320,SYNTH-17320,0,32,0.002265,0.0,0.00184,3057.04,JAX 78%; LAC 5%; DET 3%
369,SYNTH-22109,SYNTH-22109,0,32,0.002265,0.0,0.0008,3055.54,JAX 57%; LAC 6%; CIN 6%
370,SYNTH-18391,SYNTH-18391,0,32,0.002265,0.0,0.00104,3052.04,JAX 76%; LAC 5%; CIN 3%
371,SYNTH-02569,SYNTH-02569,0,32,0.002265,0.0,0.00064,3051.42,JAX 72%; LAC 5%; CIN 4%
372,SYNTH-00941,SYNTH-00941,0,32,0.002265,0.0,0.00064,3047.34,JAX 66%; LAC 6%; CIN 4%
373,SYNTH-21772,SYNTH-21772,0,32,0.002265,0.0,0.00064,3046.82,JAX 65%; LAC 6%; CIN 4%
374,SYNTH-12749,SYNTH-12749,0,32,0.002265,0.0,0.00072,3046.63,JAX 67%; LAC 6%; CIN 4%
375,SYNTH-22879,SYNTH-22879,0,32,0.002265,0.0,0.00056,3045.09,JAX 50%; LAC 7%; CIN 6%
376,SYNTH-09716,SYNTH-09716,0,32,0.002265,0.0,0.00128,3045.08,JAX 71%; LAC 5%; CIN 4%
377,SYNTH-02178,SYNTH-02178,0,32,0.002265,0.0,0.00064,3044.53,JAX 70%; LAC 6%; DET 4%
378,SYNTH-10102,SYNTH-10102,0,32,0.002265,0.0,0.00144,3044.39,JAX 74%; LAC 5%; DET 4%
379,SYNTH-19198,SYNTH-19198,0,32,0.002265,0.0,0.00144,3044.28,JAX 73%; LAC 5%; CIN 3%
380,SYNTH-19114,SYNTH-19114,0,32,0.002265,0.0,0.00088,3039.98,JAX 72%; LAC 5%; CIN 3%
381,SYNTH-15166,SYNTH-15166,0,32,0.002265,0.0,0.00072,3039.17,JAX 55%; LAC 7%; CIN 6%
382,SYNTH-14207,SYNTH-14207,0,32,0.002265,0.0,0.00112,3037.66,JAX 72%; LAC 5%; CIN 4%
383,SYNTH-15239,SYNTH-15239,0,32,0.002265,0.0,0.00128,3036.0,JAX 70%; LAC 5%; CIN 4%
384,SYNTH-17810,SYNTH-17810,0,32,0.002265,0.0,0.00104,3034.47,JAX 66%; LAC 6%; CIN 4%
385,SYNTH-22997,SYNTH-22997,0,32,0.002265,0.0,0.00088,3034.18,JAX 65%; LAC 6%; CIN 4%
386,SYNTH-20829,SYNTH-20829,0,32,0.002265,0.0,0.0008,3033.23,JAX 69%; LAC 5%; CIN 4%
387,SYNTH-15062,SYNTH-15062,0,32,0.002265,0.0,0.00088,3033.22,JAX 69%; LAC 5%; CIN 4%
388,SYNTH-19592,SYNTH-19592,0,32,0.002265,0.0,0.00168,3031.26,JAX 73%; LAC 5%; CIN 4%
389,SYNTH-11291,SYNTH-11291,0,32,0.002265,0.0,0.00128,3031.12,JAX 63%; LAC 6%; CIN 5%
390,SYNTH-15113,SYNTH-15113,0,32,0.002265,0.0,0.00136,3030.37,JAX 84%; LAC 4%; CIN 2%
391,SYNTH-09206,SYNTH-09206,0,32,0.002265,0.0,0.0008,3027.33,JAX 66%; LAC 6%; CIN 4%
392,SYNTH-11956,SYNTH-11956,0,32,0.002265,0.0,0.00072,3026.96,JAX 62%; LAC 6%; CIN 5%
393,SYNTH-19818,SYNTH-19818,0,32,0.002265,0.0,0.00128,3025.3,JAX 65%; LAC 6%; CIN 4%
394,SYNTH-21689,SYNTH-21689,0,32,0.002265,0.0,0.00072,3023.97,JAX 61%; LAC 6%; CIN 5%
395,SYNTH-17716,SYNTH-17716,0,32,0.002265,0.0,0.00072,3023.82,JAX 67%; LAC 5%; CIN 4%
396,SYNTH-01469,SYNTH-01469,0,32,0.002265,0.0,0.0012,3021.73,JAX 69%; LAC 5%; CIN 4%
397,SYNTH-00500,SYNTH-00500,0,32,0.002265,0.0,0.00064,3021.14,JAX 68%; LAC 6%; DET 4%
398,SYNTH-13011,SYNTH-13011,0,32,0.002265,0.0,0.00048,3020.6,JAX 64%; LAC 6%; CIN 4%
399,SYNTH-09438,SYNTH-09438,0,32,0.002265,0.0,0.00064,3016.93,JAX 59%; LAC 6%; CIN 5%
400,SYNTH-15454,SYNTH-15454,0,32,0.002265,0.0,0.0012,3016.46,JAX 65%; LAC 6%; CIN 4%
401,SYNTH-13049,SYNTH-13049,0,32,0.002265,0.0,0.00048,3012.67,JAX 60%; LAC 6%; CIN 5%
402,SYNTH-08093,SYNTH-08093,0,32,0.002265,0.0,0.0008,3010.17,JAX 75%; LAC 5%; CIN 3%
403,SYNTH-13738,SYNTH-13738,0,32,0.002265,0.0,0.00184,3008.16,JAX 78%; LAC 4%; CIN 3%
404,SYNTH-01800,SYNTH-01800,0,32,0.002265,0.0,0.0008,3007.23,JAX 62%; LAC 6%; CIN 5%
405,SYNTH-22962,SYNTH-22962,0,32,0.002265,0.0,0.00096,3006.87,JAX 76%; LAC 5%; CIN 3%
406,SYNTH-23498,SYNTH-23498,0,32,0.002265,0.0,0.00048,3006.24,JAX 63%; LAC 6%; CIN 5%
407,SYNTH-08539,SYNTH-08539,0,32,0.002265,0.0,0.00104,3004.83,JAX 75%; LAC 5%; DET 4%
408,SYNTH-07992,SYNTH-07992,0,32,0.002265,0.0,0.00064,3001.78,JAX 64%; LAC 6%; CIN 5%
409,SYNTH-12770,SYNTH-12770,0,32,0.002265,0.0,0.00136,2999.64,JAX 71%; LAC 6%; DET 4%
410,SYNTH-17267,SYNTH-17267,0,32,0.002265,0.0,0.00072,2999.36,JAX 61%; LAC 6%; CIN 5%
411,SYNTH-21269,SYNTH-21269,0,32,0.002265,0.0,0.00048,2999.32,JAX 44%; LAC 7%; CIN 7%
412,SYNTH-12477,SYNTH-12477,0,32,0.002265,0.0,0.00048,2997.82,JAX 64%; LAC 6%; CIN 4%
413,SYNTH-04645,SYNTH-04645,0,32,0.002265,0.0,0.00088,2996.2,JAX 69%; LAC 5%; CIN 4%
414,SYNTH-21740,SYNTH-21740,0,32,0.002265,0.0,0.00024,2996.12,JAX 54%; LAC 6%; CIN 6%
415,SYNTH-11321,SYNTH-11321,0,32,0.002265,0.0,0.00032,2995.13,JAX 55%; LAC 7%; CIN 6%
416,SYNTH-12196,SYNTH-12196,0,32,0.002265,0.0,0.00144,2993.72,JAX 82%; LAC 4%; CIN 2%
417,SYNTH-11954,SYNTH-11954,0,32,0.002265,0.0,0.00136,2993.68,JAX 74%; LAC 5%; CIN 3%
418,SYNTH-14080,SYNTH-14080,0,32,0.002265,0.0,0.00096,2992.48,JAX 76%; LAC 5%; CIN 3%
419,SYNTH-01547,SYNTH-01547,0,32,0.002265,0.0,0.00112,2992.35,JAX 73%; LAC 5%; DET 4%
420,SYNTH-16524,SYNTH-16524,0,32,0.002265,0.0,0.0004,2991.04,JAX 44%; LAC 7%; CIN 7%
421,SYNTH-10414,SYNTH-10414,0,32,0.002265,0.0,0.00056,2991.01,JAX 50%; LAC 7%; CIN 6%
422,SYNTH-12513,SYNTH-12513,0,32,0.002265,0.0,0.00104,2990.6,JAX 68%; LAC 5%; CIN 4%
423,SYNTH-07551,SYNTH-07551,0,32,0.002265,0.0,0.00112,2989.57,JAX 62%; LAC 7%; CIN 5%
424,SYNTH-04108,SYNTH-04108,0,32,0.002265,0.0,0.00096,2987.44,JAX 72%; LAC 5%; CIN 4%
425,SYNTH-17107,SYNTH-17107,0,32,0.002265,0.0,0.0004,2987.26,JAX 59%; LAC 6%; CIN 5%
426,SYNTH-17588,SYNTH-17588,0,32,0.002265,0.0,0.00192,2980.2,JAX 87%; LAC 3%; DET 2%
427,SYNTH-16149,SYNTH-16149,0,32,0.002265,0.0,0.00072,2980.03,JAX 65%; LAC 6%; CIN 4%
428,SYNTH-19546,SYNTH-19546,0,32,0.002265,0.0,0.00112,2979.78,JAX 72%; LAC 5%; CIN 4%
429,SYNTH-21835,SYNTH-21835,0,32,0.002265,0.0,0.00112,2978.98,JAX 77%; LAC 4%; CIN 3%
430,SYNTH-10087,SYNTH-10087,0,32,0.002265,0.0,0.00088,2978.37,JAX 62%; LAC 5%; CIN 5%
431,SYNTH-22681,SYNTH-22681,0,32,0.002265,0.0,0.00112,2977.65,JAX 76%; LAC 5%; CIN 3%
432,SYNTH-20166,SYNTH-20166,0,32,0.002265,0.0,0.00136,2977.34,JAX 76%; LAC 5%; CIN 3%
433,SYNTH-13572,SYNTH-13572,0,32,0.002265,0.0,0.00056,2976.08,JAX 71%; LAC 5%; CIN 4%
